cod_mun_ibge_6;ANO;municipio;UF;populacao;TMI;COBERTURA_PRENATAL;TAXA_MEDICOS;PROP_CESAREOS;PROP_MAL_DEFINIDAS;TX_MAL_DEFINIDAS_P10K;DOENCAS_CRONICAS;PROP_MAE_ADOL;TAXA_DETECCAO_HANSENIASE;TAXA_INTERNACAO_GERAL;TAXA_EQUIPES_ESF;cluster_num;perfil;cor
171215;2019;Lavandeira;TO;1923;41.666666666666664;50.0;1.0400416016640666;70.83333333333334;0.0;0.0;0.0;20.833333333333336;52.00208008320333;29.6411856474259;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171240;2019;Lizarda;TO;3740;0.0;40.816326530612244;0.26737967914438504;48.97959183673469;8.333333333333332;2.6737967914438503;5.347593582887701;18.367346938775512;106.95187165775401;26.737967914438503;0.0;0;Atenção Primária Efetiva;#1a9850
171245;2019;Luzinópolis;TO;3108;0.0;76.59574468085107;0.6435006435006435;51.06382978723404;0.0;0.0;0.0;17.02127659574468;0.0;34.42728442728443;0.0;0;Atenção Primária Efetiva;#1a9850
171250;2019;Marianópolis do Tocantins;TO;5175;14.285714285714285;80.0;0.3864734299516908;55.714285714285715;0.0;0.0;13.52657004830918;21.428571428571427;309.17874396135267;46.3768115942029;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171270;2019;Mateiros;TO;2684;0.0;46.93877551020408;0.37257824143070045;38.775510204081634;0.0;0.0;7.451564828614009;26.53061224489796;223.54694485842026;39.865871833084945;0.0;0;Atenção Primária Efetiva;#1a9850
171280;2019;Maurilândia do Tocantins;TO;3426;0.0;94.28571428571428;0.29188558085230587;45.714285714285715;0.0;0.0;2.918855808523059;20.0;116.75423234092236;19.8482194979568;0.0;0;Atenção Primária Efetiva;#1a9850
171320;2019;Miracema do Tocantins;TO;18248;16.949152542372882;60.33898305084746;0.10960105217010084;50.50847457627119;0.0;0.0;30.140289346777728;20.33898305084746;197.28189390618152;89.43445857080228;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171330;2019;Miranorte;TO;13434;0.0;64.08839779005525;0.14887598630340926;54.14364640883977;1.3513513513513513;0.7443799315170463;17.120738424892068;14.917127071823206;141.4321869882388;63.94223611731428;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171360;2019;Monte do Carmo;TO;7947;12.195121951219512;78.04878048780488;0.2516672958349062;41.46341463414634;0.0;0.0;8.80835535422172;19.51219512195122;25.16672958349062;43.41260853152133;0.0;0;Atenção Primária Efetiva;#1a9850
171370;2019;Monte Santo do Tocantins;TO;2279;40.0;76.0;0.43878894251864853;52.0;0.0;0.0;4.3878894251864855;24.0;131.63668275559456;54.40982887231242;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171380;2019;Palmeiras do Tocantins;TO;6658;0.0;71.64179104477611;0.30039050765995795;59.70149253731343;6.896551724137931;3.0039050765995796;6.007810153199159;19.402985074626866;15.019525382997898;25.533193151096427;0.0;0;Atenção Primária Efetiva;#1a9850
171395;2019;Muricilândia;TO;3551;18.18181818181818;80.0;0.5632216277105041;58.18181818181818;5.555555555555555;2.8161081385525204;5.632216277105041;27.27272727272727;56.32216277105041;39.70712475359054;0.0;0;Atenção Primária Efetiva;#1a9850
171420;2019;Natividade;TO;9244;7.462686567164179;63.43283582089553;0.2163565556036348;46.26865671641791;1.9230769230769231;1.081782778018174;10.817827780181739;23.88059701492537;118.99610558199915;55.928169623539596;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171430;2019;Nazaré;TO;3898;0.0;65.0;0.513083632632119;55.00000000000001;8.695652173913043;5.13083632632119;20.52334530528476;20.0;0.0;40.020523345305286;0.0;0;Atenção Primária Efetiva;#1a9850
171488;2019;Nova Olinda;TO;11819;11.11111111111111;73.33333333333333;0.1692190540654878;60.0;4.3478260869565215;2.5382858109823165;5.922666892292072;23.333333333333332;16.921905406548778;48.05821135459853;0.0;0;Atenção Primária Efetiva;#1a9850
171500;2019;Nova Rosalândia;TO;4260;0.0;71.9298245614035;0.4694835680751174;66.66666666666666;0.0;0.0;4.694835680751174;8.771929824561402;70.42253521126761;41.079812206572775;0.0;0;Atenção Primária Efetiva;#1a9850
171510;2019;Novo Acordo;TO;4342;32.25806451612903;66.12903225806451;0.460617227084293;56.451612903225815;10.714285714285714;6.909258406264394;16.12160294795025;25.806451612903224;138.1851681252879;58.9590050667895;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171515;2019;Novo Alegre;TO;2332;0.0;78.57142857142857;0.4288164665523156;35.714285714285715;8.333333333333332;4.288164665523156;0.0;14.285714285714285;85.76329331046313;22.727272727272727;0.0;0;Atenção Primária Efetiva;#1a9850
171525;2019;Novo Jardim;TO;2722;57.14285714285714;77.14285714285715;0.3673769287288758;31.428571428571427;36.36363636363637;14.695077149155033;7.347538574577516;14.285714285714285;110.21307861866275;30.492285084496697;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171550;2019;Oliveira de Fátima;TO;1112;0.0;90.47619047619048;0.8992805755395684;66.66666666666666;20.0;8.992805755395684;17.98561151079137;14.285714285714285;0.0;80.03597122302159;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171570;2019;Palmeirante;TO;6026;0.0;53.75;0.3318951211417192;63.74999999999999;10.714285714285714;4.978426817125788;4.978426817125788;32.5;0.0;40.159309658148025;0.0;0;Atenção Primária Efetiva;#1a9850
171575;2019;Palmeirópolis;TO;7659;19.41747572815534;79.6116504854369;0.2611306959133046;61.165048543689316;0.0;0.0;3.916960438699569;21.35922330097087;26.11306959133046;40.47525786656221;0.0;0;Atenção Primária Efetiva;#1a9850
171610;2019;Paraíso do Tocantins;TO;51252;10.112359550561797;73.14606741573034;0.039022867400296576;66.51685393258427;0.0;0.0;8.389916491063763;16.06741573033708;50.729727620385546;52.485756653398894;0.0;0;Atenção Primária Efetiva;#1a9850
171620;2019;Paranã;TO;10449;12.578616352201259;49.056603773584904;0.19140587616039811;43.39622641509434;2.3255813953488373;0.9570293808019906;23.925734520049765;16.9811320754717;9.570293808019906;63.642453823332374;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171630;2019;Pau D'Arco;TO;4849;0.0;69.0909090909091;0.41245617653124356;65.45454545454545;0.0;0.0;43.30789853578057;25.454545454545453;41.245617653124356;66.19921633326459;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171650;2019;Pedro Afonso;TO;13578;3.8910505836575875;61.478599221789885;0.14729709824716453;75.09727626459144;8.98876404494382;5.891883929886581;22.831050228310502;19.06614785992218;58.91883929886581;60.391810281337456;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171660;2019;Peixe;TO;11749;22.900763358778626;47.32824427480916;0.17022725338326666;53.43511450381679;1.5873015873015872;0.8511362669163333;30.640905608988;25.190839694656486;34.04545067665333;58.30283428376883;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171665;2019;Pequizeiro;TO;5477;0.0;76.47058823529412;0.3651634106262553;82.35294117647058;14.285714285714285;5.477451159393828;7.303268212525105;23.52941176470588;18.258170531312764;38.88990323169619;0.0;0;Atenção Primária Efetiva;#1a9850
171670;2019;Colméia;TO;8205;0.0;83.16831683168317;0.24375380865326018;73.26732673267327;0.0;0.0;7.312614259597806;29.7029702970297;48.75076173065204;37.6599634369287;0.0;0;Atenção Primária Efetiva;#1a9850
171700;2019;Pindorama do Tocantins;TO;4447;37.73584905660377;58.490566037735846;0.44974139869574997;43.39622641509434;0.0;0.0;6.746120980436249;24.528301886792452;112.4353496739375;53.06948504609849;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171720;2019;Piraquê;TO;3028;0.0;69.44444444444444;0.6605019815059445;52.77777777777778;12.5;3.3025099075297226;33.02509907529723;30.555555555555557;0.0;38.30911492734478;0.0;0;Atenção Primária Efetiva;#1a9850
171750;2019;Pium;TO;7654;10.416666666666666;52.083333333333336;0.2613012803762738;37.5;5.0;2.613012803762738;50.9537496733734;25.0;26.130128037627383;77.8677815521296;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171780;2019;Ponte Alta do Bom Jesus;TO;4596;26.31578947368421;68.42105263157895;0.4351610095735422;34.21052631578947;6.666666666666667;4.351610095735422;8.703220191470844;23.684210526315788;87.03220191470844;23.063533507397736;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171790;2019;Ponte Alta do Tocantins;TO;8039;10.0;80.0;0.24878716258241074;46.0;4.444444444444445;2.4878716258241074;14.927229754944644;22.0;37.31807438736161;53.36484637392711;0.0;0;Atenção Primária Efetiva;#1a9850
171800;2019;Porto Alegre do Tocantins;TO;3139;55.55555555555555;63.888888888888886;0.6371455877668047;55.55555555555556;5.555555555555555;3.185727938834024;0.0;27.77777777777778;0.0;23.574386747371776;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171820;2019;Porto Nacional;TO;53010;10.820559062218216;68.98106402164112;0.03772873042822109;52.750225428313804;2.8938906752411575;1.697792869269949;21.694019996227127;16.952209197475206;192.41652518392755;94.4538766270515;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171830;2019;Praia Norte;TO;8432;10.752688172043012;60.215053763440864;0.23719165085388993;38.70967741935484;2.564102564102564;1.1859582542694498;1.1859582542694498;29.03225806451613;23.719165085388994;15.417457305502847;0.0;0;Atenção Primária Efetiva;#1a9850
171840;2019;Presidente Kennedy;TO;3684;0.0;82.05128205128204;0.5428881650380022;76.92307692307693;5.0;2.714440825190011;16.286644951140065;30.76923076923077;0.0;39.08794788273615;0.0;0;Atenção Primária Efetiva;#1a9850
171845;2019;Pugmil;TO;2688;0.0;78.125;0.744047619047619;62.5;18.181818181818183;7.44047619047619;14.88095238095238;25.0;111.60714285714285;42.782738095238095;0.0;0;Atenção Primária Efetiva;#1a9850
171850;2019;Recursolândia;TO;4293;0.0;73.07692307692307;0.4658746797111577;61.53846153846154;4.166666666666666;2.3293733985557887;11.646866992778943;40.38461538461539;46.58746797111577;32.611227579781044;0.0;0;Atenção Primária Efetiva;#1a9850
171855;2019;Riachinho;TO;4645;37.03703703703704;81.48148148148148;0.43057050592034446;53.70370370370371;0.0;0.0;25.834230355220665;18.51851851851852;0.0;47.57804090419807;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
171865;2019;Rio da Conceição;TO;2130;0.0;45.45454545454545;0.9389671361502347;45.45454545454545;0.0;0.0;0.0;24.242424242424242;0.0;38.497652582159624;0.0;0;Atenção Primária Efetiva;#1a9850
171870;2019;Rio dos Bois;TO;2834;0.0;51.42857142857142;0.7057163020465773;62.857142857142854;7.142857142857142;3.5285815102328866;28.228652081863093;22.857142857142858;35.28581510232887;69.16019760056457;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171875;2019;Rio Sono;TO;6478;16.666666666666668;71.66666666666667;0.30873726458783574;38.333333333333336;0.0;0.0;3.0873726458783577;25.0;46.31058968817536;31.645569620253166;0.0;0;Atenção Primária Efetiva;#1a9850
171880;2019;Sampaio;TO;4711;0.0;75.75757575757575;0.21226915729144555;45.45454545454545;4.761904761904762;2.1226915729144555;2.1226915729144555;33.33333333333333;0.0;26.321375504139247;0.0;0;Atenção Primária Efetiva;#1a9850
171884;2019;Sandolândia;TO;3375;0.0;67.3913043478261;0.5925925925925926;63.04347826086957;16.666666666666664;5.925925925925926;35.55555555555556;30.434782608695656;118.51851851851852;81.4814814814815;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171886;2019;Santa Fé do Araguaia;TO;7512;0.0;77.8688524590164;0.26624068157614483;53.278688524590166;4.761904761904762;2.6624068157614484;0.0;23.770491803278688;106.49627263045794;40.867944621938236;0.0;0;Atenção Primária Efetiva;#1a9850
171888;2019;Santa Maria do Tocantins;TO;3434;0.0;59.523809523809526;0.5824111822947001;64.28571428571429;0.0;0.0;17.472335468841003;21.428571428571427;58.24111822947001;36.983110075713455;0.0;0;Atenção Primária Efetiva;#1a9850
171889;2019;Santa Rita do Tocantins;TO;2365;0.0;69.23076923076923;0.4228329809725158;69.23076923076923;0.0;0.0;16.913319238900634;15.384615384615385;42.28329809725158;29.598308668076108;0.0;0;Atenção Primária Efetiva;#1a9850
171890;2019;Santa Rosa do Tocantins;TO;4829;13.513513513513514;81.08108108108108;0.4141644232760406;40.54054054054054;5.88235294117647;4.141644232760406;10.354110581901013;22.972972972972975;124.24932698281218;57.98301925864568;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
171900;2019;Santa Tereza do Tocantins;TO;2866;0.0;85.45454545454545;0.34891835310537334;32.72727272727273;0.0;0.0;20.935101186322402;18.181818181818183;453.59385903698535;47.801814375436145;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
172000;2019;Santa Terezinha do Tocantins;TO;2529;35.714285714285715;71.42857142857143;0.7908264136022143;57.14285714285714;6.666666666666667;3.954132068011072;11.862396204033216;17.857142857142858;0.0;24.91103202846975;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
172010;2019;São Bento do Tocantins;TO;5324;0.0;64.70588235294117;0.18782870022539444;48.23529411764706;6.25;1.8782870022539444;3.756574004507889;22.35294117647059;0.0;33.057851239669425;0.0;0;Atenção Primária Efetiva;#1a9850
172015;2019;São Félix do Tocantins;TO;1585;68.9655172413793;62.06896551724138;0.6309148264984228;58.620689655172406;0.0;0.0;0.0;44.827586206896555;0.0;61.198738170347006;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
172020;2019;São Miguel do Tocantins;TO;12139;6.666666666666667;64.66666666666666;0.16475821731608864;40.0;2.127659574468085;0.8237910865804432;1.6475821731608864;33.33333333333333;0.0;3.295164346321773;0.0;0;Atenção Primária Efetiva;#1a9850
172025;2019;São Salvador do Tocantins;TO;3082;29.41176470588235;58.82352941176471;0.6489292667099286;55.88235294117647;0.0;0.0;3.244646333549643;23.52941176470588;32.44646333549643;24.010382868267357;0.0;3;Vulnerabilidade Social/Sanitária;#d73027
172030;2019;São Sebastião do Tocantins;TO;4805;15.384615384615385;73.84615384615385;0.2081165452653486;40.0;4.761904761904762;2.081165452653486;0.0;32.30769230769231;20.81165452653486;24.349635796045785;0.0;0;Atenção Primária Efetiva;#1a9850
172049;2019;São Valério;TO;3960;17.543859649122805;73.68421052631578;0.5050505050505051;50.877192982456144;0.0;0.0;10.1010101010101;10.526315789473683;202.02020202020202;56.56565656565657;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
172065;2019;Silvanópolis;TO;5403;10.869565217391305;67.3913043478261;0.37016472330186934;48.91304347826087;6.25;3.701647233018693;5.55247084952804;33.69565217391305;0.0;61.26226170645938;0.0;0;Atenção Primária Efetiva;#1a9850
172080;2019;Sítio Novo do Tocantins;TO;9029;7.575757575757576;72.72727272727273;0.22150847269908072;44.696969696969695;0.0;0.0;0.0;23.484848484848484;22.150847269908073;12.736737180197144;0.0;0;Atenção Primária Efetiva;#1a9850
172085;2019;Sucupira;TO;1966;0.0;84.61538461538461;0.5086469989827059;76.92307692307693;10.0;5.08646998982706;0.0;15.384615384615385;0.0;38.657171922685656;0.0;0;Atenção Primária Efetiva;#1a9850
172090;2019;Taguatinga;TO;16683;15.384615384615385;59.23076923076923;0.11988251513516752;36.15384615384615;12.5;5.3947131810825395;3.596475454055026;25.384615384615383;5.994125756758376;16.963375891626207;0.0;0;Atenção Primária Efetiva;#1a9850
172093;2019;Taipas do Tocantins;TO;2148;0.0;61.76470588235294;0.4655493482309125;41.17647058823529;0.0;0.0;4.655493482309125;29.411764705882355;46.554934823091244;33.98510242085661;0.0;0;Atenção Primária Efetiva;#1a9850
172097;2019;Talismã;TO;2793;0.0;57.14285714285714;0.7160759040458289;53.57142857142857;0.0;0.0;7.160759040458289;32.142857142857146;143.2151808091658;42.964554242749735;0.0;0;Atenção Primária Efetiva;#1a9850
172100;2019;Palmas;TO;299127;11.52516327314637;76.20053784095275;0.00668612328542726;57.83711102573953;2.3318385650224216;0.8691960271055438;8.825682736763984;11.390703034959662;216.9647006121146;50.085749531135605;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
172110;2019;Tocantínia;TO;7545;15.873015873015872;40.74074074074074;0.26507620941020543;48.148148148148145;6.976744186046512;3.9761431411530817;34.4599072233267;26.455026455026452;66.26905235255136;96.8853545394301;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
172120;2019;Tocantinópolis;TO;22870;14.05152224824356;70.02341920374707;0.08745080891998251;46.604215456674474;0.0;0.0;15.30389156099694;25.05854800936768;34.980323567993004;62.04634892872759;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
172125;2019;Tupirama;TO;1891;0.0;76.92307692307693;0.5288207297726071;61.53846153846154;7.6923076923076925;5.288207297726071;37.017451084082495;30.76923076923077;52.882072977260705;57.11263881544157;0.0;1;Sobrecarga de Doenças Crônicas;#fc8d59
172130;2019;Tupiratins;TO;2671;0.0;60.71428571428571;0.3743916136278548;75.0;14.285714285714285;3.7439161362785476;18.71958068139274;32.142857142857146;74.87832272557095;29.576937476600524;0.0;0;Atenção Primária Efetiva;#1a9850
172208;2019;Wanderlândia;TO;11683;0.0;75.0;0.17118890695882907;59.48275862068966;3.389830508474576;1.7118890695882907;8.559445347941454;27.586206896551722;0.0;35.26491483351879;0.0;0;Atenção Primária Efetiva;#1a9850
172210;2019;Xambioá;TO;11540;10.0;61.5;0.1733102253032929;59.5;1.25;0.8665511265164645;79.72270363951473;22.0;51.99306759098787;92.46100519930677;0.0;2;Sobrecarga de Doenças Crônicas;#fc8d59
170025;2020;Abreulândia;TO;2594;54.054054054054056;64.86486486486487;0.7710100231303006;54.054054054054056;0.0;0.0;7.710100231303007;13.513513513513514;0.0;53.58519660755589;26.985350809560522;0;Vulnerabilidade Social/Sanitária;#d73027
170030;2020;Aguiarnópolis;TO;6892;0.0;66.07142857142857;0.2901915264074289;57.14285714285714;0.0;0.0;5.803830528148578;19.642857142857142;0.0;20.748694138131167;23.21532211259431;2;Atenção Primária Efetiva;#1a9850
170035;2020;Aliança do Tocantins;TO;5346;0.0;71.01449275362319;0.3741114852225963;65.21739130434783;7.5;5.611672278338945;11.22334455667789;17.391304347826086;0.0;50.505050505050505;33.67003367003367;2;Atenção Primária Efetiva;#1a9850
170040;2020;Almas;TO;6979;9.433962264150942;57.54716981132076;0.2865740077374982;50.0;15.384615384615385;8.597220232124945;5.731480154749964;21.69811320754717;28.65740077374982;41.123370110330995;34.38888092849978;2;Atenção Primária Efetiva;#1a9850
170070;2020;Alvorada;TO;8396;7.518796992481203;76.69172932330827;0.23820867079561694;59.3984962406015;1.5873015873015872;1.1910433539780847;22.62982372558361;24.06015037593985;35.73130061934254;73.1300619342544;34.54025726536446;1;Sobrecarga de Doenças Crônicas;#fc8d59
170100;2020;Ananás;TO;9492;0.0;73.79310344827587;0.21070375052675938;51.03448275862069;0.0;0.0;14.749262536873156;16.551724137931036;10.53518752633797;43.61567635903919;42.14075010535188;2;Atenção Primária Efetiva;#1a9850
170105;2020;Angico;TO;3454;0.0;78.57142857142857;0.5790387955993052;75.0;0.0;0.0;2.8951939779965254;21.428571428571427;0.0;29.241459177764913;40.53271569195136;2;Atenção Primária Efetiva;#1a9850
170110;2020;Aparecida do Rio Negro;TO;4848;28.57142857142857;70.0;0.41254125412541254;55.714285714285715;0.0;0.0;18.564356435643564;24.285714285714285;61.881188118811885;54.867986798679866;33.00330033003301;0;Vulnerabilidade Social/Sanitária;#d73027
170130;2020;Aragominas;TO;5731;0.0;52.87356321839081;0.34897923573547374;50.57471264367817;0.0;0.0;3.4897923573547374;18.39080459770115;0.0;42.05199790612458;41.87750828825685;2;Atenção Primária Efetiva;#1a9850
170190;2020;Araguacema;TO;7155;12.345679012345679;91.35802469135803;0.2795248078266946;50.617283950617285;0.0;0.0;27.95248078266946;20.98765432098765;27.95248078266946;52.69042627533194;29.350104821802937;1;Sobrecarga de Doenças Crônicas;#fc8d59
170200;2020;Araguaçu;TO;8467;20.408163265306122;82.6530612244898;0.2362111727884729;70.40816326530613;8.064516129032258;5.9052793197118225;61.41490492500295;23.46938775510204;118.10558639423645;72.51683004606117;37.793787646155664;1;Sobrecarga de Doenças Crônicas;#fc8d59
170210;2020;Araguaína;TO;183381;9.388151505341535;70.67011977986404;0.010906255282717403;63.3538361929427;1.1333914559721012;0.7089065933766312;7.034534657352724;14.341210747814829;46.35158495154896;53.12436948211647;19.631259508891326;0;Vulnerabilidade Social/Sanitária;#d73027
170215;2020;Araguanã;TO;5793;0.0;48.78048780487805;0.34524426031417227;43.90243902439025;0.0;0.0;15.535991714137753;19.51219512195122;0.0;42.119799758329016;27.619540825133782;2;Atenção Primária Efetiva;#1a9850
170220;2020;Araguatins;TO;36170;7.8125;66.40625;0.0552944429084877;39.2578125;2.314814814814815;1.3823610727121924;14.100082941664363;20.5078125;8.294166436273153;29.471938070223942;30.964888028753112;2;Atenção Primária Efetiva;#1a9850
170230;2020;Arapoema;TO;6616;0.0;89.62264150943396;0.30229746070133007;39.62264150943396;0.0;0.0;28.71825876662636;21.69811320754717;60.45949214026602;73.30713422007256;36.27569528415961;1;Sobrecarga de Doenças Crônicas;#fc8d59
170240;2020;Arraias;TO;10534;7.246376811594203;57.2463768115942;0.18986140117714068;37.68115942028986;23.076923076923077;14.239605088285552;10.442377064742738;26.08695652173913;0.0;38.826656540725274;26.580596164799694;2;Atenção Primária Efetiva;#1a9850
170255;2020;Augustinópolis;TO;18643;9.202453987730062;64.41717791411043;0.1072788714262726;50.920245398773;2.7027027027027026;1.609183071394089;18.773802499597704;20.552147239263803;21.45577428525452;37.601244434908544;25.746929142305422;2;Atenção Primária Efetiva;#1a9850
170270;2020;Aurora do Tocantins;TO;3783;0.0;65.71428571428571;0.26434047052603754;65.71428571428571;5.0;2.6434047052603753;13.217023526301878;17.142857142857142;0.0;21.41157811260904;21.147237642083002;2;Atenção Primária Efetiva;#1a9850
170290;2020;Axixá do Tocantins;TO;9787;17.441860465116278;27.906976744186046;0.2043527127822622;55.23255813953488;3.75;3.065290691733933;19.413507714314907;22.093023255813954;40.870542556452435;35.65954838050475;40.870542556452435;0;Vulnerabilidade Social/Sanitária;#d73027
170300;2020;Babaçulândia;TO;10666;38.46153846153847;71.15384615384616;0.18751171948246764;64.42307692307693;2.2222222222222223;0.9375585974123383;0.9375585974123383;23.076923076923077;0.0;31.0331895743484;30.001875117194825;0;Vulnerabilidade Social/Sanitária;#d73027
170305;2020;Bandeirantes do Tocantins;TO;3592;0.0;85.71428571428571;0.5567928730512249;69.64285714285714;0.0;0.0;16.70378619153675;19.642857142857142;0.0;48.44097995545657;25.055679287305125;2;Atenção Primária Efetiva;#1a9850
170307;2020;Barra do Ouro;TO;4632;28.57142857142857;62.857142857142854;0.4317789291882556;42.857142857142854;7.894736842105263;6.476683937823834;4.317789291882556;28.57142857142857;21.588946459412778;47.92746113989637;28.065630397236617;0;Vulnerabilidade Social/Sanitária;#d73027
